Hugo_Symbol,n_mutations,n_patients,n_high_impact,hotspot_count,high_impact_ratio,patient_frequency
USP17L2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
GLT8D2,3,3,0.0,0.0,0.0,0.007246376811594203
NPC1,3,3,0.0,0.0,0.0,0.007246376811594203
NPBWR2,3,3,0.0,0.0,0.0,0.007246376811594203
NPBWR1,3,3,0.0,0.0,0.0,0.007246376811594203
RACGAP1,3,3,0.0,0.0,0.0,0.007246376811594203
CDAN1,3,3,0.0,0.0,0.0,0.007246376811594203
CDA,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
NOXRED1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
CLMP,3,3,0.0,0.0,0.0,0.007246376811594203
RAD51D,3,3,0.0,0.0,0.0,0.007246376811594203
RAD23B,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
NPHP4,3,3,0.0,0.0,0.0,0.007246376811594203
AC004922.1,3,3,0.0,0.0,0.0,0.007246376811594203
NPFFR1,3,3,0.0,0.0,0.0,0.007246376811594203
ABTB1,3,3,0.0,0.0,0.0,0.007246376811594203
GMEB1,3,3,0.0,0.0,0.0,0.007246376811594203
USP1,3,3,0.0,0.0,0.0,0.007246376811594203
ZCRB1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
ZCCHC8,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
CLHC1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
SDHA,3,3,0.0,0.0,0.0,0.007246376811594203
ALX4,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
PRKCH,3,3,0.0,0.0,0.0,0.007246376811594203
ALS2,3,3,0.0,0.0,0.0,0.007246376811594203
PRKAG3,3,3,0.0,0.0,0.0,0.007246376811594203
ZNF528,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
PRMT6,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
PRMT3,3,3,0.0,0.0,0.0,0.007246376811594203
GNAI1,3,3,0.0,0.0,0.0,0.007246376811594203
PRLHR,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
GNL2,3,3,0.0,0.0,0.0,0.007246376811594203
TENT4A,3,3,0.0,0.0,0.0,0.007246376811594203
PRKX,3,2,1.0,0.0,0.3333333333333333,0.004830917874396135
RAD54L2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
GPAT3,3,3,0.0,0.0,0.0,0.007246376811594203
CD55,3,3,0.0,0.0,0.0,0.007246376811594203
CD47,3,3,0.0,0.0,0.0,0.007246376811594203
CD46,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
CDC14B,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
NOP2,3,3,0.0,0.0,0.0,0.007246376811594203
PRICKLE3,3,3,0.0,0.0,0.0,0.007246376811594203
PRKD1,3,3,0.0,0.0,0.0,0.007246376811594203
CLK4,3,3,0.0,0.0,0.0,0.007246376811594203
NOSTRIN,3,3,0.0,0.0,0.0,0.007246376811594203
TEKT3,3,3,0.0,0.0,0.0,0.007246376811594203
C12orf40,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
ZDHHC13,3,3,0.0,0.0,0.0,0.007246376811594203
ZDHHC12,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
ZCWPW2,3,3,0.0,0.0,0.0,0.007246376811594203
UPRT,3,3,0.0,0.0,0.0,0.007246376811594203
TDRD10,3,3,0.0,0.0,0.0,0.007246376811594203
ZNF516,3,3,0.0,0.0,0.0,0.007246376811594203
UPK3B,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
ZNF512,3,3,0.0,0.0,0.0,0.007246376811594203
CLVS2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
CLU,3,3,0.0,0.0,0.0,0.007246376811594203
CLPX,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
CMTR2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
AMMECR1L,3,3,0.0,0.0,0.0,0.007246376811594203
AMHR2,3,3,0.0,0.0,0.0,0.007246376811594203
AMFR,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
C17orf75,3,3,0.0,0.0,0.0,0.007246376811594203
CMTM4,3,3,0.0,0.0,0.0,0.007246376811594203
TECPR1,3,3,0.0,0.0,0.0,0.007246376811594203
TEAD1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
SEC23IP,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
UNKL,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
SEC23A,3,3,0.0,0.0,0.0,0.007246376811594203
PRKAB2,3,3,0.0,0.0,0.0,0.007246376811594203
NOL12,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
NOCT,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
PRKAA2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
NOC3L,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
NOBOX,3,3,0.0,0.0,0.0,0.007246376811594203
PRDX1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
AC092718.9,3,3,0.0,0.0,0.0,0.007246376811594203
AC090517.4,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
GORAB,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
GPC4,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
GPC2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
GPC1,3,3,0.0,0.0,0.0,0.007246376811594203
UNK,3,3,0.0,0.0,0.0,0.007246376811594203
UNC80,3,3,0.0,0.0,0.0,0.007246376811594203
NLRP10,3,3,0.0,0.0,0.0,0.007246376811594203
UNC5CL,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
CD300C,3,2,1.0,0.0,0.3333333333333333,0.004830917874396135
NMBR,3,3,0.0,0.0,0.0,0.007246376811594203
WASL,3,3,0.0,0.0,0.0,0.007246376811594203
WASHC3,3,3,0.0,0.0,0.0,0.007246376811594203
SEC24A,3,2,1.0,0.0,0.3333333333333333,0.004830917874396135
TDP1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
TCTN1,3,3,0.0,0.0,0.0,0.007246376811594203
RANBP6,3,3,0.0,0.0,0.0,0.007246376811594203
TCP11L1,3,3,0.0,0.0,0.0,0.007246376811594203
RALYL,3,3,0.0,0.0,0.0,0.007246376811594203
GPR1,3,3,0.0,0.0,0.0,0.007246376811594203
GPNMB,3,2,0.0,0.0,0.0,0.004830917874396135
WASF2,3,3,0.0,0.0,0.0,0.007246376811594203
CNGA2,3,3,0.0,0.0,0.0,0.007246376811594203
SECISBP2L,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
UNC119B,3,3,0.0,0.0,0.0,0.007246376811594203
SEC24D,3,3,0.0,0.0,0.0,0.007246376811594203
ULK1,3,3,0.0,0.0,0.0,0.007246376811594203
CNNM4,3,3,0.0,0.0,0.0,0.007246376811594203
NLRP8,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
GPM6A,3,3,0.0,0.0,0.0,0.007246376811594203
CNTFR,3,3,0.0,0.0,0.0,0.007246376811594203
GPR155,3,3,0.0,0.0,0.0,0.007246376811594203
GPR152,3,3,0.0,0.0,0.0,0.007246376811594203
PRDM10,3,3,0.0,0.0,0.0,0.007246376811594203
GPR139,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
GPR137B,3,3,0.0,0.0,0.0,0.007246376811594203
PRCP,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
C11orf24,3,2,0.0,0.0,0.0,0.004830917874396135
C14orf93,3,3,0.0,0.0,0.0,0.007246376811594203
PRCC,3,3,0.0,0.0,0.0,0.007246376811594203
GPR183,3,3,0.0,0.0,0.0,0.007246376811594203
GPR176,3,3,0.0,0.0,0.0,0.007246376811594203
COG7,3,3,0.0,0.0,0.0,0.007246376811594203
GPR17,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
GPR162,3,2,0.0,0.0,0.0,0.004830917874396135
PRAMEF12,3,3,0.0,0.0,0.0,0.007246376811594203
AC127029.3,3,3,0.0,0.0,0.0,0.007246376811594203
TCN1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
ZNF83,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
TCIM,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
NKX2-8,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
CNRIP1,3,3,0.0,0.0,0.0,0.007246376811594203
SELE,3,3,0.0,0.0,0.0,0.007246376811594203
CNR1,3,3,0.0,0.0,0.0,0.007246376811594203
NKPD1,3,3,0.0,0.0,0.0,0.007246376811594203
CD244,3,3,0.0,0.0,0.0,0.007246376811594203
NKAPD1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
NKAP,3,3,0.0,0.0,0.0,0.007246376811594203
RARA,3,3,0.0,0.0,0.0,0.007246376811594203
RAPGEF5,3,3,0.0,0.0,0.0,0.007246376811594203
RAP2B,3,2,0.0,0.0,0.0,0.004830917874396135
NLGN3,3,3,0.0,0.0,0.0,0.007246376811594203
PRAMEF20,3,3,0.0,0.0,0.0,0.007246376811594203
PRAMEF2,3,3,0.0,0.0,0.0,0.007246376811594203
CD38,3,3,0.0,0.0,0.0,0.007246376811594203
ZDHHC15,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
CD300LG,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
C11orf80,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
C11orf65,3,3,0.0,0.0,0.0,0.007246376811594203
ANAPC2,3,3,0.0,0.0,0.0,0.007246376811594203
ANAPC1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
COL10A1,3,2,0.0,0.0,0.0,0.004830917874396135
AMY2A,3,3,0.0,0.0,0.0,0.007246376811594203
AMTN,3,3,0.0,0.0,0.0,0.007246376811594203
GPR68,3,3,0.0,0.0,0.0,0.007246376811594203
COG8,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
COL25A1,3,2,2.0,0.0,0.6666666666666666,0.004830917874396135
CD19,3,3,0.0,0.0,0.0,0.007246376811594203
GPR37,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
GPR31,3,3,0.0,0.0,0.0,0.007246376811594203
GPR3,3,3,0.0,0.0,0.0,0.007246376811594203
GPRC5C,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
GPRC5B,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
GPRASP2,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
CCT7,3,3,0.0,0.0,0.0,0.007246376811594203
NIPA1,3,3,0.0,0.0,0.0,0.007246376811594203
WDR18,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
WDR11,3,3,0.0,0.0,0.0,0.007246376811594203
SELPLG,3,3,0.0,0.0,0.0,0.007246376811594203
SELL,3,2,0.0,0.0,0.0,0.004830917874396135
GPRASP1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
GPR85,3,3,0.0,0.0,0.0,0.007246376811594203
GPR83,3,3,0.0,0.0,0.0,0.007246376811594203
RARG,3,3,0.0,0.0,0.0,0.007246376811594203
COMMD3-BMI1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
WDHD1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
UHRF1BP1,3,3,0.0,0.0,0.0,0.007246376811594203
TCF25,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
SELENOP,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
UGT2B15,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
CCNF,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
NFX1,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
NFKBIZ,3,3,0.0,0.0,0.0,0.007246376811594203
NIBAN2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
CCT5,3,3,0.0,0.0,0.0,0.007246376811594203
CCSER2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
TCF21,3,3,0.0,0.0,0.0,0.007246376811594203
COG5,3,3,0.0,0.0,0.0,0.007246376811594203
TCEANC,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
GRHL2,3,3,0.0,0.0,0.0,0.007246376811594203
GREM1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
GRB14,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
GRB10,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
UGT1A3,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
NHLRC2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
NISCH,3,3,0.0,0.0,0.0,0.007246376811594203
NIPAL2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
UGGT1,3,3,0.0,0.0,0.0,0.007246376811594203
PPP2R5E,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
SEMA5A,3,3,0.0,0.0,0.0,0.007246376811594203
SEMA4G,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
PPP2R5C,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
NHLH2,3,3,0.0,0.0,0.0,0.007246376811594203
PPP2R5B,3,3,0.0,0.0,0.0,0.007246376811594203
PRAM1,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
PRAG1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
BUB1,3,3,0.0,0.0,0.0,0.007246376811594203
PPT2,3,3,0.0,0.0,0.0,0.007246376811594203
PPRC1,3,3,0.0,0.0,0.0,0.007246376811594203
ZEB1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
NGFR,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
CCR3,3,3,0.0,0.0,0.0,0.007246376811594203
NFYC,3,3,0.0,0.0,0.0,0.007246376811594203
BTLA,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
BTBD9,3,3,0.0,0.0,0.0,0.007246376811594203
COL5A2,3,3,0.0,0.0,0.0,0.007246376811594203
ZDHHC4,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
RASGRP3,3,3,0.0,0.0,0.0,0.007246376811594203
RASGEF1A,3,3,0.0,0.0,0.0,0.007246376811594203
RASA2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
PPP4R3A,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
TBX19,3,3,0.0,0.0,0.0,0.007246376811594203
COPB2,3,3,0.0,0.0,0.0,0.007246376811594203
COPB1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
UGT1A9,3,2,0.0,0.0,0.0,0.004830917874396135
PPP1R12B,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
PPP2R1A,3,3,0.0,0.0,0.0,0.007246376811594203
NFIX,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
ACCS,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
ACADVL,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
NFKBIB,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
NFKB2,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
ACADM,3,3,0.0,0.0,0.0,0.007246376811594203
UEVLD,3,3,0.0,0.0,0.0,0.007246376811594203
ANKEF1,3,3,0.0,0.0,0.0,0.007246376811594203
ANGPTL7,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
CORO2B,3,3,0.0,0.0,0.0,0.007246376811594203
GRK3,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
GRK2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
GRK1,3,3,0.0,0.0,0.0,0.007246376811594203
GRIPAP1,3,3,0.0,0.0,0.0,0.007246376811594203
UBXN4,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
RASSF5,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
PPP1R32,3,3,0.0,0.0,0.0,0.007246376811594203
BTN2A2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
PPP1R1B,3,3,0.0,0.0,0.0,0.007246376811594203
PPP1R16A,3,3,0.0,0.0,0.0,0.007246376811594203
NELFE,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
NELFCD,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
NFATC1,3,3,0.0,0.0,0.0,0.007246376811594203
PPP1R12C,3,3,0.0,0.0,0.0,0.007246376811594203
UBTFL2,3,3,0.0,0.0,0.0,0.007246376811594203
UBTF,3,3,0.0,0.0,0.0,0.007246376811594203
CPA1,3,3,0.0,0.0,0.0,0.007246376811594203
GRINA,3,2,3.0,0.0,1.0,0.004830917874396135
GRIN3B,3,3,0.0,0.0,0.0,0.007246376811594203
UBR3,3,3,0.0,0.0,0.0,0.007246376811594203
PPP1CA,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
PPL,3,3,0.0,0.0,0.0,0.007246376811594203
GSTA4,3,3,0.0,0.0,0.0,0.007246376811594203
RASSF9,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
GSN,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
UBN1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
CPEB4,3,3,0.0,0.0,0.0,0.007246376811594203
CPD,3,3,0.0,0.0,0.0,0.007246376811594203
GSDMC,3,3,0.0,0.0,0.0,0.007246376811594203
GTF2IRD2,3,3,0.0,0.0,0.0,0.007246376811594203
GTF2E1,3,3,0.0,0.0,0.0,0.007246376811594203
POU3F4,3,3,0.0,0.0,0.0,0.007246376811594203
RBBP4,3,2,0.0,0.0,0.0,0.004830917874396135
NEU3,3,2,0.0,0.0,0.0,0.004830917874396135
PPIG,3,3,0.0,0.0,0.0,0.007246376811594203
PPFIA4,3,3,0.0,0.0,0.0,0.007246376811594203
NET1,3,3,0.0,0.0,0.0,0.007246376811594203
NEPRO,3,3,0.0,0.0,0.0,0.007246376811594203
CCNL2,3,3,0.0,0.0,0.0,0.007246376811594203
CCNJL,3,3,0.0,0.0,0.0,0.007246376811594203
CCNG1,3,3,0.0,0.0,0.0,0.007246376811594203
SEPTIN2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
SENP7,3,3,0.0,0.0,0.0,0.007246376811594203
CPA4,3,3,0.0,0.0,0.0,0.007246376811594203
ANKMY2,3,3,0.0,0.0,0.0,0.007246376811594203
ACIN1,3,3,0.0,0.0,0.0,0.007246376811594203
ZNF821,3,3,0.0,0.0,0.0,0.007246376811594203
ZNF816-ZNF321P,3,3,0.0,0.0,0.0,0.007246376811594203
GSTCD,3,3,0.0,0.0,0.0,0.007246376811594203
ZNF816,3,3,0.0,0.0,0.0,0.007246376811594203
TBL3,3,3,0.0,0.0,0.0,0.007246376811594203
TBL1X,3,3,0.0,0.0,0.0,0.007246376811594203
CPNE8,3,3,0.0,0.0,0.0,0.007246376811594203
TBCD,3,3,0.0,0.0,0.0,0.007246376811594203
CPN1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
POU6F2,3,3,0.0,0.0,0.0,0.007246376811594203
POU2F2,3,3,0.0,0.0,0.0,0.007246376811594203
NEK9,3,3,0.0,0.0,0.0,0.007246376811594203
CPT1B,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
CPT1A,3,3,0.0,0.0,0.0,0.007246376811594203
CPSF2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
CREB3L1,3,3,0.0,0.0,0.0,0.007246376811594203
NEGR1,3,3,0.0,0.0,0.0,0.007246376811594203
GTPBP4,3,3,0.0,0.0,0.0,0.007246376811594203
GTF3C3,3,3,0.0,0.0,0.0,0.007246376811594203
GXYLT1,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
GULP1,3,3,0.0,0.0,0.0,0.007246376811594203
CRB2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
UBE3A,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
CCNB1,3,3,0.0,0.0,0.0,0.007246376811594203
BRSK2,3,3,0.0,0.0,0.0,0.007246376811594203
BRS3,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
CCNA2,3,3,0.0,0.0,0.0,0.007246376811594203
NEFL,3,2,2.0,0.0,0.6666666666666666,0.004830917874396135
CCNA1,3,3,0.0,0.0,0.0,0.007246376811594203
NEDD1,3,3,0.0,0.0,0.0,0.007246376811594203
NECAP1,3,3,0.0,0.0,0.0,0.007246376811594203
ZFP14,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
WDR44,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
WDR38,3,3,3.0,0.0,1.0,0.007246376811594203
POPDC3,3,3,0.0,0.0,0.0,0.007246376811594203
POPDC2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
TBC1D4,3,3,0.0,0.0,0.0,0.007246376811594203
PON3,3,3,0.0,0.0,0.0,0.007246376811594203
TBC1D19,3,2,1.0,0.0,0.3333333333333333,0.004830917874396135
H1-4,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
SERPINA3,3,3,0.0,0.0,0.0,0.007246376811594203
SERPINA1,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
RBM28,3,3,0.0,0.0,0.0,0.007246376811594203
H2BC5,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
RBM15,3,2,2.0,0.0,0.6666666666666666,0.004830917874396135
RBM14,3,3,0.0,0.0,0.0,0.007246376811594203
CRIM1,3,3,0.0,0.0,0.0,0.007246376811594203
GYPE,3,3,0.0,0.0,0.0,0.007246376811594203
GYPA,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
H2BC14,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
H2AZ1,3,3,0.0,0.0,0.0,0.007246376811594203
CREB5,3,3,0.0,0.0,0.0,0.007246376811594203
CREB3L4,3,3,0.0,0.0,0.0,0.007246376811594203
SERPINB7,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
SERPINB6,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
SERPINB4,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
CRNN,3,3,0.0,0.0,0.0,0.007246376811594203
CRLF3,3,3,0.0,0.0,0.0,0.007246376811594203
CRISP1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
UBE2Q1,3,3,0.0,0.0,0.0,0.007246376811594203
SESN2,3,3,0.0,0.0,0.0,0.007246376811594203
SERPINF2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
NDUFV2,3,3,0.0,0.0,0.0,0.007246376811594203
NDUFB10,3,2,1.0,0.0,0.3333333333333333,0.004830917874396135
CSF2RB,3,3,0.0,0.0,0.0,0.007246376811594203
SERPINC1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
TBC1D14,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
TBC1D12,3,3,0.0,0.0,0.0,0.007246376811594203
TBC1D10A,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
TATDN3,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
CSF1R,3,3,0.0,0.0,0.0,0.007246376811594203
CSF1,3,3,0.0,0.0,0.0,0.007246376811594203
H3C2,3,3,0.0,0.0,0.0,0.007246376811594203
POLK,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
NCR2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
NDUFA13,3,2,1.0,0.0,0.3333333333333333,0.004830917874396135
NDUFA10,3,3,0.0,0.0,0.0,0.007246376811594203
NDST2,3,3,0.0,0.0,0.0,0.007246376811594203
POLRMT,3,3,0.0,0.0,0.0,0.007246376811594203
CRYBG2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
TAS2R9,3,2,1.0,0.0,0.3333333333333333,0.004830917874396135
TAS2R7,3,3,0.0,0.0,0.0,0.007246376811594203
TAS2R39,3,3,0.0,0.0,0.0,0.007246376811594203
CRY2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
RBM5,3,2,1.0,0.0,0.3333333333333333,0.004830917874396135
RBM42,3,3,0.0,0.0,0.0,0.007246376811594203
H6PD,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
POLR1A,3,3,0.0,0.0,0.0,0.007246376811594203
CRPPA,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
H4C12,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
UBASH3B,3,3,0.0,0.0,0.0,0.007246376811594203
UBAC2,3,3,0.0,0.0,0.0,0.007246376811594203
TARS3,3,3,0.0,0.0,0.0,0.007246376811594203
PNPLA2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
RBPJ,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
RBMXL2,3,3,0.0,0.0,0.0,0.007246376811594203
POFUT1,3,3,0.0,0.0,0.0,0.007246376811594203
CSNK1G2,3,3,0.0,0.0,0.0,0.007246376811594203
CSHL1,3,3,0.0,0.0,0.0,0.007246376811594203
HAPLN1,3,3,0.0,0.0,0.0,0.007246376811594203
TYW1,3,3,0.0,0.0,0.0,0.007246376811594203
POF1B,3,3,0.0,0.0,0.0,0.007246376811594203
NDRG2,3,2,0.0,0.0,0.0,0.004830917874396135
PODXL2,3,3,0.0,0.0,0.0,0.007246376811594203
NDEL1,3,3,0.0,0.0,0.0,0.007246376811594203
CCND2,3,3,0.0,0.0,0.0,0.007246376811594203
HBP1,3,3,0.0,0.0,0.0,0.007246376811594203
HAP1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
HAND1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
HAGHL,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
TWIST1,3,3,0.0,0.0,0.0,0.007246376811594203
TYMP,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
HAUS1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
HAS3,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
TYK2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
HARS2,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
CST9L,3,3,0.0,0.0,0.0,0.007246376811594203
CST11,3,3,0.0,0.0,0.0,0.007246376811594203
TANGO6,3,3,0.0,0.0,0.0,0.007246376811594203
CSPP1,3,3,0.0,0.0,0.0,0.007246376811594203
H4C11,3,3,0.0,0.0,0.0,0.007246376811594203
CSPG5,3,3,0.0,0.0,0.0,0.007246376811594203
ZNF503,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
TXN2,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
PNPLA5,3,3,0.0,0.0,0.0,0.007246376811594203
PNPLA3,3,3,0.0,0.0,0.0,0.007246376811594203
ZNF490,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
PNPLA8,3,3,0.0,0.0,0.0,0.007246376811594203
ACP4,3,3,0.0,0.0,0.0,0.007246376811594203
HCCS,3,3,0.0,0.0,0.0,0.007246376811594203
HCAR2,3,3,0.0,0.0,0.0,0.007246376811594203
BROX,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
BRIX1,3,3,0.0,0.0,0.0,0.007246376811594203
BRIP1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
ACP2,3,3,2.0,0.0,0.6666666666666666,0.007246376811594203
ACOXL,3,3,0.0,0.0,0.0,0.007246376811594203
CCIN,3,3,0.0,0.0,0.0,0.007246376811594203
WDR55,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
NCAN,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
WDR5,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
RCC2,3,3,0.0,0.0,0.0,0.007246376811594203
NCKAP1L,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
NCKAP1,3,3,1.0,0.0,0.3333333333333333,0.007246376811594203
PNMA3,3,3,0.0,0.0,0.0,0.007246376811594203
